"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03789V04537","Local Authority Area","C03723V04471","Sex Profile","UNIT","VALUE"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","120","Sole female buyer","Number","100"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","130","Joint buyers - male & female","Number","510"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","-","All buyers","Number","930"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","110","Sole male buyer","Number","180"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","120","Sole female buyer","Number","120"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","130","Joint buyers - male & female","Number","600"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","-","All buyers","Number","3970"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","110","Sole male buyer","Number","320"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","120","Sole female buyer","Number","300"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","130","Joint buyers - male & female","Number","3220"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","140","Joint buyers - 2 male","Number","40"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","150","Joint buyers - 2 female","Number","50"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","40"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","-","All buyers","Number","800"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","110","Sole male buyer","Number","150"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","120","Sole female buyer","Number","120"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","130","Joint buyers - male & female","Number","490"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","-","All buyers","Number","1580"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","110","Sole male buyer","Number","260"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","120","Sole female buyer","Number","210"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","130","Joint buyers - male & female","Number","1040"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","140","Joint buyers - 2 male","Number","30"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","30"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","-","All buyers","Number","1740"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","110","Sole male buyer","Number","250"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","120","Sole female buyer","Number","240"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","130","Joint buyers - male & female","Number","1170"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","140","Joint buyers - 2 male","Number","30"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","30"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","-","All buyers","Number","1110"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","110","Sole male buyer","Number","180"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","120","Sole female buyer","Number","140"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","130","Joint buyers - male & female","Number","770"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","-","All buyers","Number","2350"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","110","Sole male buyer","Number","170"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","120","Sole female buyer","Number","240"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","130","Joint buyers - male & female","Number","1870"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","150","Joint buyers - 2 female","Number","30"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","30"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","-","All buyers","Number","2170"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","110","Sole male buyer","Number","270"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","120","Sole female buyer","Number","320"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","130","Joint buyers - male & female","Number","1500"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2020","2020","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","50"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","-","All buyers","Number","61290"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","110","Sole male buyer","Number","7390"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","120","Sole female buyer","Number","7280"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","130","Joint buyers - male & female","Number","44380"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","140","Joint buyers - 2 male","Number","840"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","150","Joint buyers - 2 female","Number","600"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","IE0","Ireland","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","810"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","-","All buyers","Number","1290"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","110","Sole male buyer","Number","220"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","120","Sole female buyer","Number","190"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","130","Joint buyers - male & female","Number","820"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-1434-13a3-e055-000000000001","Cork City Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","-","All buyers","Number","1390"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","110","Sole male buyer","Number","180"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","120","Sole female buyer","Number","230"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","130","Joint buyers - male & female","Number","930"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2020","2020","02","Executions","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","20"
