"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03867V04617","County Where Property Was Purchased","C03734V04482","Purchasers Location Given During Purchase","UNIT","VALUE"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","LSC","Co. Laois","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","MHC","Co. Meath","Number","980"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","MNC","Co. Monaghan","Number","330"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","MOC","Co. Mayo","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","OYC","Co. Offaly","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","RNC","Co. Roscommon","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","SOC","Co. Sligo","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","TYC","Co. Tipperary","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","WDC","Co. Waterford","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","WKC","Co. Wicklow","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","WMC","Co. Westmeath","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","WXC","Co. Wexford","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","XB","Great Britain","Number","170"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","XI","Northern Ireland","Number","280"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","ZZNM2","North America","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1442-13a3-e055-000000000001","Co. Louth","ZZZ10","Rest of the World","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","999","Unknown","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","CEC","Co. Clare","Number","1370"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","CKC","Co. Cork","Number","890"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","CNC","Co. Cavan","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","CWC","Co. Carlow","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","DLC","Co. Donegal","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","DNC","Co. Dublin","Number","700"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","EURXIEUK","European Countries excluding Ireland and the UK","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","GYC","Co. Galway","Number","330"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","KEC","Co. Kildare","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","KKC","Co. Kilkenny","Number","80"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","KYC","Co. Kerry","Number","530"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","LDC","Co. Longford","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","LHC","Co. Louth","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","LKC","Co. Limerick","Number","17180"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","LMC","Co. Leitrim","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","LSC","Co. Laois","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","MHC","Co. Meath","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","MNC","Co. Monaghan","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","MOC","Co. Mayo","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","OYC","Co. Offaly","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","RNC","Co. Roscommon","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","SOC","Co. Sligo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","TYC","Co. Tipperary","Number","550"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","WDC","Co. Waterford","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","WKC","Co. Wicklow","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","WMC","Co. Westmeath","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","WXC","Co. Wexford","Number","90"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","XB","Great Britain","Number","340"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","XI","Northern Ireland","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","ZZNM2","North America","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","ZZZ10","Rest of the World","Number","70"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","999","Unknown","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","CEC","Co. Clare","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","CKC","Co. Cork","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","CNC","Co. Cavan","Number","120"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","CWC","Co. Carlow","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","DLC","Co. Donegal","Number","130"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","DNC","Co. Dublin","Number","610"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","EURXIEUK","European Countries excluding Ireland and the UK","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","GYC","Co. Galway","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","KEC","Co. Kildare","Number","120"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","KKC","Co. Kilkenny","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","KYC","Co. Kerry","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","LDC","Co. Longford","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","LKC","Co. Limerick","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","LMC","Co. Leitrim","Number","2760"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","LSC","Co. Laois","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","MHC","Co. Meath","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","MNC","Co. Monaghan","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","MOC","Co. Mayo","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","OYC","Co. Offaly","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","RNC","Co. Roscommon","Number","250"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","SOC","Co. Sligo","Number","230"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","TYC","Co. Tipperary","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","WDC","Co. Waterford","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","WKC","Co. Wicklow","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","WMC","Co. Westmeath","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","WXC","Co. Wexford","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","XB","Great Britain","Number","350"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","XI","Northern Ireland","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","ZZNM2","North America","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143f-13a3-e055-000000000001","Co. Leitrim","ZZZ10","Rest of the World","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","999","Unknown","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","CEC","Co. Clare","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","CKC","Co. Cork","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","CNC","Co. Cavan","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","CWC","Co. Carlow","Number","700"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","DLC","Co. Donegal","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","DNC","Co. Dublin","Number","1160"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","EURXIEUK","European Countries excluding Ireland and the UK","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","GYC","Co. Galway","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","KEC","Co. Kildare","Number","1030"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","KKC","Co. Kilkenny","Number","150"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","KYC","Co. Kerry","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","LDC","Co. Longford","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","LHC","Co. Louth","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","LKC","Co. Limerick","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","LMC","Co. Leitrim","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","LSC","Co. Laois","Number","5460"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","MHC","Co. Meath","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","MNC","Co. Monaghan","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","MOC","Co. Mayo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","OYC","Co. Offaly","Number","250"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","RNC","Co. Roscommon","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","SOC","Co. Sligo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","TYC","Co. Tipperary","Number","100"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","WDC","Co. Waterford","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","WKC","Co. Wicklow","Number","70"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","WMC","Co. Westmeath","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","WXC","Co. Wexford","Number","50"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","XB","Great Britain","Number","130"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","XI","Northern Ireland","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","ZZNM2","North America","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-143e-13a3-e055-000000000001","Co. Laois","ZZZ10","Rest of the World","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1444-13a3-e055-000000000001","Co. Meath","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","02","Executions","2ae19629-1444-13a3-e055-000000000001","Co. Meath","CEC","Co. Clare","Number","50"
